tweet_id,tweet_sentiment,tweet_content,clean_text,token,token count,token deep clean
639375810894368768,neutral,Next Wednesday at 6 we'll be out with our message to #KillTheBill. The Tory onslaught will be resisted by workers. http://t.co/yIE3NtyfiF,Next Wednesday at 6 we'll be out with our message to KillTheBill. The Tory onslaught will be resisted by workers. ,"['Next', 'Wednesday', 'at', 'be', 'out', 'with', 'our', 'message', 'to', 'KillTheBill', 'The', 'Tory', 'onslaught', 'will', 'be', 'resisted', 'by', 'workers']",18,"['next', 'wednesday', 'messag', 'killthebil', 'the', 'tori', 'onslaught', 'resist', 'worker']"
639380888015503360,negative,The grassroots response to the refugee crisis should shame the Tory government. http://t.co/nGPCFwPigl,The grassroots response to the refugee crisis should shame the Tory government. ,"['The', 'grassroots', 'response', 'to', 'the', 'refugee', 'crisis', 'should', 'shame', 'the', 'Tory', 'government']",12,"['the', 'grassroot', 'respons', 'refuge', 'crisi', 'shame', 'tori', 'govern']"
639404105790828544,negative,My level of hatred towards the Tory government has reached a new high http://t.co/1jf794ISJF,My level of hatred towards the Tory government has reached a new high ,"['My', 'level', 'of', 'hatred', 'towards', 'the', 'Tory', 'government', 'has', 'reached', 'a', 'new', 'high']",13,"['My', 'level', 'hatr', 'toward', 'tori', 'govern', 'reach', 'new', 'high']"
639430216469843968,negative,No point asking for humanity from a Tory. Pretty sure they are all replicants created by the Nazis after WWII. Especially Theresa May.,No point asking for humanity from a Tory. Pretty sure they are all replicants created by the Nazis after WWII. Especially Theresa May.,"['No', 'point', 'asking', 'for', 'humanity', 'from', 'a', 'Tory', 'Pretty', 'sure', 'they', 'are', 'all', 'replicants', 'created', 'by', 'the', 'Nazis', 'after', 'WWII', 'Especially', 'Theresa', 'May']",23,"['No', 'point', 'ask', 'human', 'tori', 'pretti', 'sure', 'replic', 'creat', 'nazi', 'wwii', 'especi', 'theresa', 'may']"
639533151673561088,neutral,"Tory govt may be offering money upfront to get health devolution up and running, because it serves their long-term purpose @joeforliverpool","Tory govt may be offering money upfront to get health devolution up and running, because it serves their long-term purpose ","['Tory', 'govt', 'may', 'be', 'offering', 'money', 'upfront', 'to', 'get', 'health', 'devolution', 'up', 'and', 'running', 'because', 'it', 'serves', 'their', 'purpose']",19,"['tori', 'govt', 'may', 'offer', 'money', 'upfront', 'get', 'health', 'devolut', 'run', 'serv', 'purpos']"
639622787909459968,neutral,@drivandalism I was implying that the victory against Tory may have motivated them to devote more resources to Brown, I was implying that the victory against Tory may have motivated them to devote more resources to Brown,"['I', 'was', 'implying', 'that', 'the', 'victory', 'against', 'Tory', 'may', 'have', 'motivated', 'them', 'to', 'devote', 'more', 'resources', 'to', 'Brown']",18,"['I', 'impli', 'victori', 'tori', 'may', 'motiv', 'devot', 'resourc', 'brown']"
639732277103194112,negative,.@EdwardJDavey blasts the Tory attack on the Green Agenda in guardian today: http://t.co/rTwO4Ca09b #libdemfightback,. blasts the Tory attack on the Green Agenda in guardian today  libdemfightback,"['blasts', 'the', 'Tory', 'attack', 'on', 'the', 'Green', 'Agenda', 'in', 'guardian', 'today', 'libdemfightback']",12,"['blast', 'tori', 'attack', 'green', 'agenda', 'guardian', 'today', 'libdemfightback']"
639732468145385472,negative,"People will realize the lies that come out of Tory mouths their not green and not for ""HARD WORKING FAMILIES"" . https://t.co/jV0OuJUYn4","People will realize the lies that come out of Tory mouths their not green and not for ""HARD WORKING FAMILIES"" . ","['People', 'will', 'realize', 'the', 'lies', 'that', 'come', 'out', 'of', 'Tory', 'mouths', 'their', 'not', 'green', 'and', 'not', 'for', 'HARD', 'WORKING', 'FAMILIES']",20,"['peopl', 'realiz', 'lie', 'come', 'tori', 'mouth', 'green', 'hard', 'work', 'famili']"
639737580859326464,negative,"If Scotland woke up tomorrow and decided we were going to Vote Tory, Tommy Sheridan would rip his shirt off to reveal a Thatcher tattoo.","If Scotland woke up tomorrow and decided we were going to Vote Tory, Tommy Sheridan would rip his shirt off to reveal a Thatcher tattoo.","['If', 'Scotland', 'woke', 'up', 'tomorrow', 'and', 'decided', 'we', 'were', 'going', 'to', 'Vote', 'Tory', 'Tommy', 'Sheridan', 'would', 'rip', 'his', 'shirt', 'off', 'to', 'reveal', 'a', 'Thatcher', 'tattoo']",25,"['If', 'scotland', 'woke', 'tomorrow', 'decid', 'go', 'vote', 'tori', 'tommi', 'sheridan', 'would', 'rip', 'shirt', 'reveal', 'thatcher', 'tattoo']"
639808528060948480,negative,"..the ramifications may feasibly tear apart the Tory party for years to come. That said, the putative No campaign... https://t.co/Rr3tiurx2d","..the ramifications may feasibly tear apart the Tory party for years to come. That said, the putative No campaign... ","['the', 'ramifications', 'may', 'feasibly', 'tear', 'apart', 'the', 'Tory', 'party', 'for', 'years', 'to', 'come', 'That', 'said', 'the', 'putative', 'No', 'campaign']",19,"['ramif', 'may', 'feasibl', 'tear', 'apart', 'tori', 'parti', 'year', 'come', 'that', 'said', 'put', 'No', 'campaign']"
639814316229722113,neutral,"Join @Right2strike next Wednesday, exposing Tory hypocrisy at the Department for Business, Innovation, and Skills: https://t.co/Z4Zcr0xJWX","Join  next Wednesday, exposing Tory hypocrisy at the Department for Business, Innovation, and Skills ","['Join', 'next', 'Wednesday', 'exposing', 'Tory', 'hypocrisy', 'at', 'the', 'Department', 'for', 'Business', 'Innovation', 'and', 'Skills']",14,"['join', 'next', 'wednesday', 'expos', 'tori', 'hypocrisi', 'depart', 'busi', 'innov', 'skill']"
639844511322087424,neutral,"So here's the thing. Turns out Tory voters love renewables, esp #communityenergy. And don't much care for #shalegas http://t.co/fzXKClUh2a","So here's the thing. Turns out Tory voters love renewables, esp communityenergy. And don't much care for shalegas ","['So', 'the', 'thing', 'Turns', 'out', 'Tory', 'voters', 'love', 'renewables', 'esp', 'communityenergy', 'And', 'much', 'care', 'for', 'shalegas']",16,"['So', 'thing', 'turn', 'tori', 'voter', 'love', 'renew', 'esp', 'communityenergi', 'and', 'much', 'care', 'shalega']"
639849799362215936,negative,@margiebri @PortlyPlod a bit iffy that Mail and Sun take this seriously but somehow suppress anything about Tory paedophiles,  a bit iffy that Mail and Sun take this seriously but somehow suppress anything about Tory paedophiles,"['a', 'bit', 'iffy', 'that', 'Mail', 'and', 'Sun', 'take', 'this', 'seriously', 'but', 'somehow', 'suppress', 'anything', 'about', 'Tory', 'paedophiles']",17,"['bit', 'iffi', 'mail', 'sun', 'take', 'serious', 'somehow', 'suppress', 'anyth', 'tori', 'paedophil']"
639901679878602752,neutral,#CameronTheTinMan is showing he is unfit to govern along with most of the Tory government  #RefugeeCrisis  https://t.co/QUX8H8LBH8,CameronTheTinMan is showing he is unfit to govern along with most of the Tory government  RefugeeCrisis  ,"['CameronTheTinMan', 'is', 'showing', 'he', 'is', 'unfit', 'to', 'govern', 'along', 'with', 'most', 'of', 'the', 'Tory', 'government', 'RefugeeCrisis']",16,"['cameronthetinman', 'show', 'unfit', 'govern', 'along', 'tori', 'govern', 'refugeecrisi']"
639916264534753280,positive,"Bought crumpets on the way home and thought ""Ah, that'll make a nice Saturday morning!"" Felt like a Tory voter somewhere in Surrey.","Bought crumpets on the way home and thought ""Ah, that'll make a nice Saturday morning!"" Felt like a Tory voter somewhere in Surrey.","['Bought', 'crumpets', 'on', 'the', 'way', 'home', 'and', 'thought', 'Ah', 'make', 'a', 'nice', 'Saturday', 'morning', 'Felt', 'like', 'a', 'Tory', 'voter', 'somewhere', 'in', 'Surrey']",22,"['bought', 'crumpet', 'way', 'home', 'thought', 'Ah', 'make', 'nice', 'saturday', 'morn', 'felt', 'like', 'tori', 'voter', 'somewher', 'surrey']"
639926635924471809,negative,@lalamandi2205  To get into your worlds amp; see just what you do the Tory's are afraid of things that are really true. May....be,  To get into your worlds amp; see just what you do the Tory's are afraid of things that are really true. May....be,"['To', 'get', 'into', 'your', 'worlds', 'amp', 'see', 'just', 'what', 'you', 'do', 'the', 'are', 'afraid', 'of', 'things', 'that', 'are', 'really', 'true', 'May', 'be']",22,"['To', 'get', 'world', 'amp', 'see', 'afraid', 'thing', 'realli', 'true', 'may']"
639933969082023936,neutral,"Excellent, Hungary is coming to its senses, maybe the Tory govt may also realise this is a crisis, and not a media show!","Excellent, Hungary is coming to its senses, maybe the Tory govt may also realise this is a crisis, and not a media show!","['Excellent', 'Hungary', 'is', 'coming', 'to', 'its', 'senses', 'maybe', 'the', 'Tory', 'govt', 'may', 'also', 'realise', 'this', 'is', 'a', 'crisis', 'and', 'not', 'a', 'media', 'show']",23,"['excel', 'hungari', 'come', 'sens', 'mayb', 'tori', 'govt', 'may', 'also', 'realis', 'crisi', 'media', 'show']"
639993782922948610,negative,@sunlorrie - maybe it's partly because Tory doesn't know what comes after September 15th. https://t.co/ymlY4gg1JW, - maybe it's partly because Tory doesn't know what comes after September 15th. ,"['maybe', 'partly', 'because', 'Tory', 'know', 'what', 'comes', 'after', 'September']",9,"['mayb', 'partli', 'tori', 'know', 'come', 'septemb']"
640128721152819200,negative,"Scots why they think the approach may work, but there are basic questions that can bluetooth/wifi/smoke-signal would be that Tory donors nee","Scots why they think the approach may work, but there are basic questions that can bluetooth/wifi/smoke-signal would be that Tory donors nee","['Scots', 'why', 'they', 'think', 'the', 'approach', 'may', 'work', 'but', 'there', 'are', 'basic', 'questions', 'that', 'can', 'bluetooth', 'wifi', 'would', 'be', 'that', 'Tory', 'donors', 'nee']",23,"['scot', 'think', 'approach', 'may', 'work', 'basic', 'question', 'bluetooth', 'wifi', 'would', 'tori', 'donor', 'nee']"
640271822114713600,neutral,Tory tells Sky News airstrikes may not be enough to make Syria peaceful. may have to send ground troops http://t.co/weRMgHBYag,Tory tells Sky News airstrikes may not be enough to make Syria peaceful. may have to send ground troops ,"['Tory', 'tells', 'Sky', 'News', 'airstrikes', 'may', 'not', 'be', 'enough', 'to', 'make', 'Syria', 'peaceful', 'may', 'have', 'to', 'send', 'ground', 'troops']",19,"['tori', 'tell', 'ski', 'new', 'airstrik', 'may', 'enough', 'make', 'syria', 'peac', 'may', 'send', 'ground', 'troop']"
640271951840301056,negative,Sadly inevitable given Tory guns. Profit-making broadcasters won't fill the gap. Sky has already dropped Sky Arts 2. https://t.co/1hsH7QENQk,Sadly inevitable given Tory guns. Profit-making broadcasters won't fill the gap. Sky has already dropped Sky Arts 2. ,"['Sadly', 'inevitable', 'given', 'Tory', 'guns', 'broadcasters', 'fill', 'the', 'gap', 'Sky', 'has', 'already', 'dropped', 'Sky', 'Arts']",15,"['sadli', 'inevit', 'given', 'tori', 'gun', 'broadcast', 'fill', 'gap', 'ski', 'alreadi', 'drop', 'ski', 'art']"
640280832343711744,neutral,"As a revelatory headline by the Mail, that's up there with ""DAILY MAIL READERS LIKE THE ROYAL FAMILY AND VOTE TORY"". https://t.co/rYPpe2bWl0","As a revelatory headline by the Mail, that's up there with ""DAILY MAIL READERS LIKE THE ROYAL FAMILY AND VOTE TORY"". ","['As', 'a', 'revelatory', 'headline', 'by', 'the', 'Mail', 'up', 'there', 'with', 'DAILY', 'MAIL', 'READERS', 'LIKE', 'THE', 'ROYAL', 'FAMILY', 'AND', 'VOTE', 'TORY']",20,"['As', 'revelatori', 'headlin', 'mail', 'daili', 'mail', 'reader', 'like', 'the', 'royal', 'famili', 'and', 'vote', 'tori']"
640374076385529858,neutral,"Troops May Be Needed In Syria, Says Senior MP: As refugees continue to flee the country, a senior Tory tells S... http://t.co/2NYbEE9j4u","Troops May Be Needed In Syria, Says Senior MP As refugees continue to flee the country, a senior Tory tells S... ","['Troops', 'May', 'Be', 'Needed', 'In', 'Syria', 'Says', 'Senior', 'MP', 'As', 'refugees', 'continue', 'to', 'flee', 'the', 'country', 'a', 'senior', 'Tory', 'tells', 'S']",21,"['troop', 'may', 'Be', 'need', 'In', 'syria', 'say', 'senior', 'MP', 'As', 'refuge', 'continu', 'flee', 'countri', 'senior', 'tori', 'tell', 'S']"
640440401556602880,neutral,29% say we should take no refugees in UK (Mail on Sunday poll). Very similar number to the selfish sods who voted Tory at last election.,29% say we should take no refugees in UK (Mail on Sunday poll). Very similar number to the selfish sods who voted Tory at last election.,"['say', 'we', 'should', 'take', 'no', 'refugees', 'in', 'UK', 'Mail', 'on', 'Sunday', 'poll', 'Very', 'similar', 'number', 'to', 'the', 'selfish', 'sods', 'who', 'voted', 'Tory', 'at', 'last', 'election']",25,"['say', 'take', 'refuge', 'UK', 'mail', 'sunday', 'poll', 'veri', 'similar', 'number', 'selfish', 'sod', 'vote', 'tori', 'last', 'elect']"
640466274653478912,neutral,New Labour Leader next Sat-Mahri Black offered SNP hand  of friendship to Labour-If J..Corbyn wins Tory agenda can be halted in it's tracks,New Labour Leader next Sat-Mahri Black offered SNP hand  of friendship to Labour-If J..Corbyn wins Tory agenda can be halted in it's tracks,"['New', 'Labour', 'Leader', 'next', 'Black', 'offered', 'SNP', 'hand', 'of', 'friendship', 'to', 'J', 'Corbyn', 'wins', 'Tory', 'agenda', 'can', 'be', 'halted', 'in', 'tracks']",21,"['new', 'labour', 'leader', 'next', 'black', 'offer', 'snp', 'hand', 'friendship', 'J', 'corbyn', 'win', 'tori', 'agenda', 'halt', 'track']"
640478786904059904,neutral,@BBCNews wonder how many Tory voters went 2 bed Wed nite Tory amp; woke up Thurs Ukip(word on the St around my neigh/hood)tread careful Tories, wonder how many Tory voters went 2 bed Wed nite Tory amp; woke up Thurs Ukip(word on the St around my neigh/hood)tread careful Tories,"['wonder', 'how', 'many', 'Tory', 'voters', 'went', 'bed', 'Wed', 'nite', 'Tory', 'amp', 'woke', 'up', 'Thurs', 'Ukip', 'word', 'on', 'the', 'St', 'around', 'my', 'neigh', 'hood', 'tread', 'careful', 'Tories']",26,"['wonder', 'mani', 'tori', 'voter', 'went', 'bed', 'wed', 'nite', 'tori', 'amp', 'woke', 'thur', 'ukip', 'word', 'St', 'around', 'neigh', 'hood', 'tread', 'care', 'tori']"
640489706413813760,neutral,What's your point Ruth?   Or is this just another jab at SNP to distract us from Tory extremists?  https://t.co/IzGM5sbJiw,What's your point Ruth?   Or is this just another jab at SNP to distract us from Tory extremists?  ,"['your', 'point', 'Ruth', 'Or', 'is', 'this', 'just', 'another', 'jab', 'at', 'SNP', 'to', 'distract', 'us', 'from', 'Tory', 'extremists']",17,"['point', 'ruth', 'Or', 'anoth', 'jab', 'snp', 'distract', 'us', 'tori', 'extremist']"
640516441784090625,positive,Tory in Wallingford on the 19th!!! Might have to swing thru!!!,Tory in Wallingford on the 19th!!! Might have to swing thru!!!,"['Tory', 'in', 'Wallingford', 'on', 'the', 'Might', 'have', 'to', 'swing', 'thru']",10,"['tori', 'wallingford', 'might', 'swing', 'thru']"
640626261925216256,neutral,"Corbyn may be polling ahead but what about the Shy ""Tory"" vote? I think Burnham may win. Moderate left is not as radicalised.","Corbyn may be polling ahead but what about the Shy ""Tory"" vote? I think Burnham may win. Moderate left is not as radicalised.","['Corbyn', 'may', 'be', 'polling', 'ahead', 'but', 'what', 'about', 'the', 'Shy', 'Tory', 'vote', 'I', 'think', 'Burnham', 'may', 'win', 'Moderate', 'left', 'is', 'not', 'as', 'radicalised']",23,"['corbyn', 'may', 'poll', 'ahead', 'shi', 'tori', 'vote', 'I', 'think', 'burnham', 'may', 'win', 'moder', 'left', 'radicalis']"
640653596141465600,negative,Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on,Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on,"['Just', 'a', 'reminder', 'if', 'you', 'voted', 'tory', 'in', 'may', 'youre', 'still', 'a', 'fucking', 'selfish', 'twat', 'months', 'on']",17,"['just', 'remind', 'vote', 'tori', 'may', 'your', 'still', 'fuck', 'selfish', 'twat', 'month']"
640655718748692480,negative,"The Sun and Mail, hate Britain , hate working classes, want your kids to he stupid and vote Tory....","The Sun and Mail, hate Britain , hate working classes, want your kids to he stupid and vote Tory....","['The', 'Sun', 'and', 'Mail', 'hate', 'Britain', 'hate', 'working', 'classes', 'want', 'your', 'kids', 'to', 'he', 'stupid', 'and', 'vote', 'Tory']",18,"['the', 'sun', 'mail', 'hate', 'britain', 'hate', 'work', 'class', 'want', 'kid', 'stupid', 'vote', 'tori']"
640703720448262144,negative,@KatieKhaleesi The sun is nothing but a disgusting Tory mouth piece rag. I wouldn't line my hamster cage with it., The sun is nothing but a disgusting Tory mouth piece rag. I wouldn't line my hamster cage with it.,"['The', 'sun', 'is', 'nothing', 'but', 'a', 'disgusting', 'Tory', 'mouth', 'piece', 'rag', 'I', 'line', 'my', 'hamster', 'cage', 'with', 'it']",18,"['the', 'sun', 'noth', 'disgust', 'tori', 'mouth', 'piec', 'rag', 'I', 'line', 'hamster', 'cage']"
640844324113121280,neutral,DUP sabre rattling in Stormont before going into talks tomorrow amp; willing to impose Tory cuts on the electorate. @BBCTalkback,DUP sabre rattling in Stormont before going into talks tomorrow amp; willing to impose Tory cuts on the electorate. ,"['DUP', 'sabre', 'rattling', 'in', 'Stormont', 'before', 'going', 'into', 'talks', 'tomorrow', 'amp', 'willing', 'to', 'impose', 'Tory', 'cuts', 'on', 'the', 'electorate']",19,"['dup', 'sabr', 'rattl', 'stormont', 'go', 'talk', 'tomorrow', 'amp', 'will', 'impos', 'tori', 'cut', 'elector']"
640870031774076928,neutral,One Eurosceptic Tory says it now looks like Labour may vote with Govt on 'purdah',One Eurosceptic Tory says it now looks like Labour may vote with Govt on 'purdah',"['One', 'Eurosceptic', 'Tory', 'says', 'it', 'now', 'looks', 'like', 'Labour', 'may', 'vote', 'with', 'Govt', 'on', 'purdah']",15,"['one', 'euroscept', 'tori', 'say', 'look', 'like', 'labour', 'may', 'vote', 'govt', 'purdah']"
640902013048487936,neutral,"@foodorwarmth I don't know which Tory you may be referring to, but I 100% agree with that statement"," I don't know which Tory you may be referring to, but I 100% agree with that statement","['I', 'know', 'which', 'Tory', 'you', 'may', 'be', 'referring', 'to', 'but', 'I', 'agree', 'with', 'that', 'statement']",15,"['I', 'know', 'tori', 'may', 'refer', 'I', 'agre', 'statement']"
640942118710587393,negative,2nd Tory candidate leaves race in one day after embarassing incident http://t.co/8denyi2EDv,2nd Tory candidate leaves race in one day after embarassing incident ,"['Tory', 'candidate', 'leaves', 'race', 'in', 'one', 'day', 'after', 'embarassing', 'incident']",10,"['tori', 'candid', 'leav', 'race', 'one', 'day', 'embarass', 'incid']"
640950230742134784,negative,"@mixxi_bug They never do. Remember, there may not be a Tory govt after the next GE. They can't bind the hands of their successor."," They never do. Remember, there may not be a Tory govt after the next GE. They can't bind the hands of their successor.","['They', 'never', 'do', 'Remember', 'there', 'may', 'not', 'be', 'a', 'Tory', 'govt', 'after', 'the', 'next', 'GE', 'They', 'bind', 'the', 'hands', 'of', 'their', 'successor']",22,"['they', 'never', 'rememb', 'may', 'tori', 'govt', 'next', 'GE', 'they', 'bind', 'hand', 'successor']"
640959227188477953,negative,"Nope Torontonians wont have a voice, except for the howls as Tory wastes our money yet again #TOpoli  https://t.co/graxB8LyG7","Nope Torontonians wont have a voice, except for the howls as Tory wastes our money yet again TOpoli  ","['Nope', 'Torontonians', 'wont', 'have', 'a', 'voice', 'except', 'for', 'the', 'howls', 'as', 'Tory', 'wastes', 'our', 'money', 'yet', 'again', 'TOpoli']",18,"['nope', 'torontonian', 'wont', 'voic', 'except', 'howl', 'tori', 'wast', 'money', 'yet', 'topoli']"
640985043528126464,positive,@HarrietHarman I may be largely speaking a Tory - but i do massively respect you! Well done and thank you for everything!, I may be largely speaking a Tory - but i do massively respect you! Well done and thank you for everything!,"['I', 'may', 'be', 'largely', 'speaking', 'a', 'Tory', 'but', 'i', 'do', 'massively', 'respect', 'you', 'Well', 'done', 'and', 'thank', 'you', 'for', 'everything']",20,"['I', 'may', 'larg', 'speak', 'tori', 'massiv', 'respect', 'well', 'done', 'thank', 'everyth']"
640992521087270912,negative,Never underestimate the stupidity of Tory backbenchers.  Nor think that #Corbyn4Leader couldn't win in #GE2020 https://t.co/P9DuOYzCzR,Never underestimate the stupidity of Tory backbenchers.  Nor think that Corbyn4Leader couldn't win in GE2020 ,"['Never', 'underestimate', 'the', 'stupidity', 'of', 'Tory', 'backbenchers', 'Nor', 'think', 'that', 'Corbyn', 'win', 'in']",13,"['never', 'underestim', 'stupid', 'tori', 'backbench', 'nor', 'think', 'corbyn', 'win']"
641015753743986689,neutral,"Scum???.... He votes Tory. Reads the sun, and thinks this countries downfalls are down to mass immigration  https://t.co/QJcthDON0G","Scum???.... He votes Tory. Reads the sun, and thinks this countries downfalls are down to mass immigration  ","['Scum', 'He', 'votes', 'Tory', 'Reads', 'the', 'sun', 'and', 'thinks', 'this', 'countries', 'downfalls', 'are', 'down', 'to', 'mass', 'immigration']",17,"['scum', 'He', 'vote', 'tori', 'read', 'sun', 'think', 'countri', 'downfal', 'mass', 'immigr']"
641154875112329216,negative,"@tomhawthorn Mais oui*!  *not to be confused with 'may wee,' the warning that comes with Tory plumbers"," Mais oui*!  *not to be confused with 'may wee,' the warning that comes with Tory plumbers","['Mais', 'oui', 'not', 'to', 'be', 'confused', 'with', 'may', 'wee', 'the', 'warning', 'that', 'comes', 'with', 'Tory', 'plumbers']",16,"['mai', 'oui', 'confus', 'may', 'wee', 'warn', 'come', 'tori', 'plumber']"
641162116033085440,neutral,Labour folk scream at each other to join the Tory Party while a Tory minister has been a Labour member for 18 months http://t.co/RGDQlb3Jl2,Labour folk scream at each other to join the Tory Party while a Tory minister has been a Labour member for 18 months ,"['Labour', 'folk', 'scream', 'at', 'each', 'other', 'to', 'join', 'the', 'Tory', 'Party', 'while', 'a', 'Tory', 'minister', 'has', 'been', 'a', 'Labour', 'member', 'for', 'months']",22,"['labour', 'folk', 'scream', 'join', 'tori', 'parti', 'tori', 'minist', 'labour', 'member', 'month']"
641193013025357824,neutral,@David_Cameron @Keith_Vaz 2nd left in tory cabinet now I have seen it all,  2nd left in tory cabinet now I have seen it all,"['left', 'in', 'tory', 'cabinet', 'now', 'I', 'have', 'seen', 'it', 'all']",10,"['left', 'tori', 'cabinet', 'I', 'seen']"
641202063003754497,negative,"Same dickhead sun ""readers"" out there who think we shd bomb #SYRIA to protect UK are the same dickheads who voted Tory coz they're ....","Same dickhead sun ""readers"" out there who think we shd bomb SYRIA to protect UK are the same dickheads who voted Tory coz they're ....","['Same', 'dickhead', 'sun', 'readers', 'out', 'there', 'who', 'think', 'we', 'shd', 'bomb', 'SYRIA', 'to', 'protect', 'UK', 'are', 'the', 'same', 'dickheads', 'who', 'voted', 'Tory', 'coz']",23,"['same', 'dickhead', 'sun', 'reader', 'think', 'shd', 'bomb', 'syria', 'protect', 'UK', 'dickhead', 'vote', 'tori', 'coz']"
641229507962241024,neutral,Tory failure @LouiseMensch crows about the Tories winning #GE2015. Let's show her what they've achieved since 7 May http://t.co/uTNhUVtZxD,Tory failure  crows about the Tories winning GE2015. Let's show her what they've achieved since 7 May ,"['Tory', 'failure', 'crows', 'about', 'the', 'Tories', 'winning', 'show', 'her', 'what', 'achieved', 'since', 'May']",13,"['tori', 'failur', 'crow', 'tori', 'win', 'show', 'achiev', 'sinc', 'may']"
641254318188949505,neutral,I hope Theresa May is cringing - Adam Holloway showing Tory xenophobic prejudices - think he should be given more time to speak #Tories,I hope Theresa May is cringing - Adam Holloway showing Tory xenophobic prejudices - think he should be given more time to speak Tories,"['I', 'hope', 'Theresa', 'May', 'is', 'cringing', 'Adam', 'Holloway', 'showing', 'Tory', 'xenophobic', 'prejudices', 'think', 'he', 'should', 'be', 'given', 'more', 'time', 'to', 'speak', 'Tories']",22,"['I', 'hope', 'theresa', 'may', 'cring', 'adam', 'holloway', 'show', 'tori', 'xenophob', 'prejudic', 'think', 'given', 'time', 'speak', 'tori']"
641271753659023361,neutral,"@KateVasey ask if she'll be going to the debate Thurs on immigration detention (Tory called it, Richard Fuller, the issue is causing splits)"," ask if she'll be going to the debate Thurs on immigration detention (Tory called it, Richard Fuller, the issue is causing splits)","['ask', 'if', 'be', 'going', 'to', 'the', 'debate', 'Thurs', 'on', 'immigration', 'detention', 'Tory', 'called', 'it', 'Richard', 'Fuller', 'the', 'issue', 'is', 'causing', 'splits']",21,"['ask', 'go', 'debat', 'thur', 'immigr', 'detent', 'tori', 'call', 'richard', 'fuller', 'issu', 'caus', 'split']"
641329588879147008,neutral,@davy_kheng plus that boy Tory kills it too I think it's bouta be hella lit only weak thing is it's on a Thursday lol, plus that boy Tory kills it too I think it's bouta be hella lit only weak thing is it's on a Thursday lol,"['plus', 'that', 'boy', 'Tory', 'kills', 'it', 'too', 'I', 'think', 'bouta', 'be', 'hella', 'lit', 'only', 'weak', 'thing', 'is', 'on', 'a', 'Thursday', 'lol']",21,"['plu', 'boy', 'tori', 'kill', 'I', 'think', 'bouta', 'hella', 'lit', 'weak', 'thing', 'thursday', 'lol']"
641367030415933440,neutral,Can you imagine what a Tory prison must be like? Imagine a young grammar schoolboy going in after his 1st fraud #PredaToryInmates #EtonMess,Can you imagine what a Tory prison must be like? Imagine a young grammar schoolboy going in after his 1st fraud PredaToryInmates EtonMess,"['Can', 'you', 'imagine', 'what', 'a', 'Tory', 'prison', 'must', 'be', 'like', 'Imagine', 'a', 'young', 'grammar', 'schoolboy', 'going', 'in', 'after', 'his', 'fraud', 'PredaToryInmates', 'EtonMess']",22,"['can', 'imagin', 'tori', 'prison', 'must', 'like', 'imagin', 'young', 'grammar', 'schoolboy', 'go', 'fraud', 'predatoryinm', 'etonmess']"
641385902258958336,positive,not a bit ashamed to say I have preplanned LOTS of jokes about the Queen/parasitology to troll my Tory royalist classmates tomorrow,not a bit ashamed to say I have preplanned LOTS of jokes about the Queen/parasitology to troll my Tory royalist classmates tomorrow,"['not', 'a', 'bit', 'ashamed', 'to', 'say', 'I', 'have', 'preplanned', 'LOTS', 'of', 'jokes', 'about', 'the', 'Queen', 'parasitology', 'to', 'troll', 'my', 'Tory', 'royalist', 'classmates', 'tomorrow']",23,"['bit', 'asham', 'say', 'I', 'preplan', 'lot', 'joke', 'queen', 'parasitolog', 'troll', 'tori', 'royalist', 'classmat', 'tomorrow']"
641394369669500928,neutral,"Why Ford a much better Mayor than Tory. #8. Ford saved taxpayers about $1B. Tory hiked taxes, borrowed to balance budget in 1st year #topoli","Why Ford a much better Mayor than Tory. 8. Ford saved taxpayers about . Tory hiked taxes, borrowed to balance budget in 1st year topoli","['Why', 'Ford', 'a', 'much', 'better', 'Mayor', 'than', 'Tory', 'Ford', 'saved', 'taxpayers', 'about', 'Tory', 'hiked', 'taxes', 'borrowed', 'to', 'balance', 'budget', 'in', 'year', 'topoli']",22,"['whi', 'ford', 'much', 'better', 'mayor', 'tori', 'ford', 'save', 'taxpay', 'tori', 'hike', 'tax', 'borrow', 'balanc', 'budget', 'year', 'topoli']"
641486522529763329,negative,@ConHome @HCH_Hill it may turn out the Tory plan for a small state disguised as the 'austerity' agenda turns out to be dangerous in NI,  it may turn out the Tory plan for a small state disguised as the 'austerity' agenda turns out to be dangerous in NI,"['it', 'may', 'turn', 'out', 'the', 'Tory', 'plan', 'for', 'a', 'small', 'state', 'disguised', 'as', 'the', 'austerity', 'agenda', 'turns', 'out', 'to', 'be', 'dangerous', 'in', 'NI']",23,"['may', 'turn', 'tori', 'plan', 'small', 'state', 'disguis', 'auster', 'agenda', 'turn', 'danger', 'NI']"
